,Open,High,Low,Close,Adj Close,Volume
2021-02-11 16:00:00,147.85531616210938,166.4947052001953,147.85531616210938,163.04074096679688,163.04074096679688,0
2021-02-11 17:00:00,162.94760131835938,163.23301696777344,158.78857421875,160.89154052734375,160.89154052734375,121427584
2021-02-11 18:00:00,160.8502960205078,163.5065460205078,160.8502960205078,161.282958984375,161.282958984375,78234624
2021-02-11 19:00:00,161.32244873046875,162.4810333251953,158.47024536132812,161.52391052246094,161.52391052246094,64253184
2021-02-11 20:00:00,161.5685577392578,166.37008666992188,160.77525329589844,161.80189514160156,161.80189514160156,100758272
2021-02-11 21:00:00,161.58152770996094,164.50173950195312,159.41445922851562,161.75143432617188,161.75143432617188,96620928
2021-02-11 22:00:00,161.7323760986328,165.5807342529297,161.7323760986328,164.25262451171875,164.25262451171875,81861248
2021-02-11 23:00:00,164.24644470214844,166.4425048828125,163.1466064453125,164.78611755371094,164.78611755371094,21327232
2021-02-12 00:00:00,164.72055053710938,167.18235778808594,162.74156188964844,165.1106719970703,165.1106719970703,73644032
2021-02-12 01:00:00,165.0946044921875,167.12744140625,163.3451385498047,167.12744140625,167.12744140625,59862144
2021-02-12 02:00:00,167.1421356201172,168.38453674316406,165.0167694091797,166.2275390625,166.2275390625,100457472
2021-02-12 03:00:00,166.39622497558594,170.5986785888672,163.65818786621094,163.65818786621094,163.65818786621094,97396224
2021-02-12 04:00:00,163.55357360839844,163.8386993408203,158.57415771484375,160.92848205566406,160.92848205566406,79651072
2021-02-12 05:00:00,160.98143005371094,164.15328979492188,160.98143005371094,162.458984375,162.458984375,62626816
2021-02-12 06:00:00,162.482421875,163.4737548828125,160.02662658691406,163.1357879638672,163.1357879638672,50715392
2021-02-12 07:00:00,163.08750915527344,163.08750915527344,161.82635498046875,162.87469482421875,162.87469482421875,36665856
2021-02-12 08:00:00,162.88035583496094,163.11508178710938,160.4569854736328,160.47830200195312,160.47830200195312,12427264
2021-02-12 09:00:00,160.46595764160156,161.88986206054688,159.99899291992188,161.67764282226562,161.67764282226562,20410624
2021-02-12 10:00:00,161.7379913330078,164.56570434570312,161.7379913330078,164.55563354492188,164.55563354492188,31772160
2021-02-12 11:00:00,164.5316619873047,165.68556213378906,163.1356658935547,165.68556213378906,165.68556213378906,59821056
2021-02-12 12:00:00,165.6078643798828,165.6078643798828,162.42889404296875,162.8359375,162.8359375,32775936
2021-02-12 13:00:00,162.8354034423828,166.4373016357422,162.68063354492188,166.4373016357422,166.4373016357422,54233344
2021-02-12 14:00:00,166.46180725097656,166.8294219970703,157.8206024169922,159.93197631835938,159.93197631835938,12060928
2021-02-12 15:00:00,159.94277954101562,163.48851013183594,159.94277954101562,163.12594604492188,163.12594604492188,61057792
2021-02-12 16:00:00,163.05235290527344,164.62570190429688,162.622314453125,164.5859375,164.5859375,0
2021-02-12 17:00:00,164.61550903320312,165.4767608642578,164.2170867919922,164.33364868164062,164.33364868164062,0
2021-02-12 18:00:00,164.32223510742188,165.1390380859375,162.44273376464844,162.59161376953125,162.59161376953125,0
2021-02-12 19:00:00,162.5306854248047,163.7986602783203,162.4966278076172,162.79200744628906,162.79200744628906,0
2021-02-12 20:00:00,162.77508544921875,164.0863494873047,162.0553436279297,164.0863494873047,164.0863494873047,0
2021-02-12 21:00:00,164.2169189453125,166.09068298339844,164.08859252929688,165.33836364746094,165.33836364746094,0
2021-02-12 22:00:00,165.3546600341797,168.8080291748047,165.3546600341797,168.8080291748047,168.8080291748047,24791680
2021-02-12 23:00:00,168.84437561035156,172.94943237304688,168.84437561035156,169.90821838378906,169.90821838378906,56347648
2021-02-13 00:00:00,169.90292358398438,174.7721710205078,169.90292358398438,173.38169860839844,173.38169860839844,9174144
2021-02-13 01:00:00,173.3931121826172,176.27723693847656,172.16587829589844,174.61044311523438,174.61044311523438,28164736
2021-02-13 02:00:00,174.5417022705078,174.5417022705078,172.42742919921875,174.0238800048828,174.0238800048828,4764544
2021-02-13 03:00:00,174.03704833984375,177.80096435546875,173.33367919921875,177.80096435546875,177.80096435546875,0
2021-02-13 04:00:00,177.84617614746094,179.7940216064453,176.6900177001953,177.81044006347656,177.81044006347656,0
2021-02-13 05:00:00,177.9540557861328,183.95150756835938,177.512451171875,183.86814880371094,183.86814880371094,110594176
2021-02-13 06:00:00,183.8871612548828,187.48519897460938,181.9761199951172,184.68930053710938,184.68930053710938,93257728
2021-02-13 07:00:00,184.80963134765625,188.90841674804688,184.80963134765625,188.90841674804688,188.90841674804688,113477760
2021-02-13 08:00:00,188.71670532226562,206.62107849121094,188.71670532226562,200.12225341796875,200.12225341796875,362122240
2021-02-13 09:00:00,200.2492218017578,222.4491729736328,199.723876953125,220.24851989746094,220.24851989746094,566657024
2021-02-13 10:00:00,220.2819366455078,220.2819366455078,206.60716247558594,206.60716247558594,206.60716247558594,254244352
2021-02-13 11:00:00,206.18621826171875,208.2403564453125,198.05419921875,204.851806640625,204.851806640625,264058624
2021-02-13 12:00:00,204.88265991210938,216.4482879638672,203.57884216308594,216.4477996826172,216.4477996826172,384939520
2021-02-13 13:00:00,216.3921356201172,216.47137451171875,213.22149658203125,214.9938507080078,214.9938507080078,223399680
2021-02-13 14:00:00,214.9776611328125,218.12718200683594,210.55374145507812,218.08058166503906,218.08058166503906,186134016
2021-02-13 15:00:00,218.13726806640625,232.56008911132812,217.38623046875,232.54483032226562,232.54483032226562,392499712
2021-02-13 16:00:00,232.7374725341797,265.01690673828125,227.52914428710938,265.01690673828125,265.01690673828125,0
2021-02-13 17:00:00,264.1909484863281,288.9070739746094,260.1818542480469,261.23773193359375,261.23773193359375,893692672
2021-02-13 18:00:00,261.09765625,266.14776611328125,256.2589416503906,262.9308166503906,262.9308166503906,498427904
2021-02-13 19:00:00,263.53985595703125,266.50830078125,258.5758056640625,258.5758056640625,258.5758056640625,280248320
2021-02-13 20:00:00,258.3200988769531,258.3200988769531,250.84214782714844,257.2758483886719,257.2758483886719,258398208
2021-02-13 21:00:00,257.638427734375,262.3078918457031,249.92327880859375,254.49705505371094,254.49705505371094,200227328
2021-02-13 22:00:00,254.65524291992188,264.7413635253906,254.1363067626953,262.0501708984375,262.0501708984375,299401216
2021-02-13 23:00:00,262.23486328125,269.9857177734375,259.53570556640625,266.45562744140625,266.45562744140625,270509568
2021-02-14 00:00:00,266.63616943359375,277.4289855957031,259.5639343261719,261.0591125488281,261.0591125488281,303855104
2021-02-14 01:00:00,260.8997802734375,260.8997802734375,254.90069580078125,257.3971862792969,257.3971862792969,132873728
2021-02-14 02:00:00,257.44873046875,258.4586486816406,252.78707885742188,252.8843994140625,252.8843994140625,55991296
2021-02-14 03:00:00,252.88552856445312,253.94912719726562,247.55963134765625,247.69046020507812,247.69046020507812,36930560
2021-02-14 04:00:00,247.760986328125,251.70884704589844,243.72125244140625,250.3599090576172,250.3599090576172,219039744
2021-02-14 05:00:00,250.74627685546875,253.10855102539062,244.73291015625,245.30418395996094,245.30418395996094,46854656
2021-02-14 06:00:00,245.29249572753906,253.6271514892578,242.96371459960938,250.4864959716797,250.4864959716797,128141312
2021-02-14 07:00:00,250.53659057617188,251.03060913085938,246.62734985351562,246.65867614746094,246.65867614746094,0
2021-02-14 08:00:00,246.56539916992188,248.77862548828125,242.027099609375,243.35267639160156,243.35267639160156,0
2021-02-14 09:00:00,243.05252075195312,244.0889892578125,239.82557678222656,241.82196044921875,241.82196044921875,0
2021-02-14 10:00:00,241.7300567626953,248.9221954345703,241.37649536132812,242.4269561767578,242.4269561767578,0
2021-02-14 11:00:00,242.38316345214844,247.31918334960938,239.6656494140625,245.9437713623047,245.9437713623047,0
2021-02-14 12:00:00,245.91021728515625,246.4442138671875,241.49017333984375,242.78018188476562,242.78018188476562,0
2021-02-14 13:00:00,242.53546142578125,244.13771057128906,232.6754608154297,232.7738037109375,232.7738037109375,0
2021-02-14 14:00:00,232.67633056640625,237.80931091308594,229.11216735839844,231.8318634033203,231.8318634033203,0
2021-02-14 15:00:00,231.63893127441406,234.3115692138672,224.33615112304688,226.79031372070312,226.79031372070312,0
2021-02-14 16:00:00,226.69058227539062,236.38169860839844,226.69058227539062,236.38169860839844,236.38169860839844,0
2021-02-14 17:00:00,236.36439514160156,237.64613342285156,233.09864807128906,233.55995178222656,233.55995178222656,0
2021-02-14 18:00:00,233.54042053222656,236.97718811035156,232.6001434326172,236.27699279785156,236.27699279785156,0
2021-02-14 19:00:00,236.16494750976562,241.22654724121094,235.52682495117188,241.22654724121094,241.22654724121094,0
2021-02-14 20:00:00,241.0918731689453,241.2842254638672,239.18930053710938,240.00502014160156,240.00502014160156,0
2021-02-14 21:00:00,239.95004272460938,241.83250427246094,239.40634155273438,240.58702087402344,240.58702087402344,0
2021-02-14 22:00:00,240.53756713867188,240.53756713867188,235.78323364257812,236.99139404296875,236.99139404296875,0
