,Open,High,Low,Close,Adj Close,Volume
2021-02-11 16:00:00,185.19940185546875,191.08592224121094,184.92320251464844,190.70706176757812,190.70706176757812,0
2021-02-11 17:00:00,190.71202087402344,190.97055053710938,188.0700225830078,189.37156677246094,189.37156677246094,59463808
2021-02-11 18:00:00,189.3760528564453,189.86244201660156,187.17059326171875,187.29327392578125,187.29327392578125,76009856
2021-02-11 19:00:00,187.31118774414062,187.60423278808594,185.4978790283203,185.54234313964844,185.54234313964844,61868416
2021-02-11 20:00:00,185.5133056640625,188.23446655273438,183.5568389892578,184.04649353027344,184.04649353027344,0
2021-02-11 21:00:00,183.93264770507812,186.17869567871094,182.8866729736328,183.85557556152344,183.85557556152344,180792448
2021-02-11 22:00:00,183.86973571777344,190.3828887939453,183.86973571777344,190.3828887939453,190.3828887939453,0
2021-02-11 23:00:00,190.37435913085938,191.1634979248047,188.8238525390625,190.36009216308594,190.36009216308594,15350656
2021-02-12 00:00:00,190.3397216796875,202.86866760253906,190.3397216796875,200.12933349609375,200.12933349609375,371106432
2021-02-12 01:00:00,200.18370056152344,203.2578125,199.2530059814453,203.14862060546875,203.14862060546875,92186880
2021-02-12 02:00:00,203.14422607421875,210.62806701660156,201.79129028320312,205.9998016357422,205.9998016357422,131662208
2021-02-12 03:00:00,205.9682159423828,206.5157928466797,202.01402282714844,202.01402282714844,202.01402282714844,0
2021-02-12 04:00:00,201.97467041015625,213.68832397460938,200.12351989746094,210.85015869140625,210.85015869140625,448086784
2021-02-12 05:00:00,210.78143310546875,214.99578857421875,210.5119171142578,214.51742553710938,214.51742553710938,128513280
2021-02-12 06:00:00,214.49818420410156,214.49818420410156,207.69834899902344,210.74977111816406,210.74977111816406,64411136
2021-02-12 07:00:00,210.62393188476562,211.0972442626953,207.38436889648438,208.2982940673828,208.2982940673828,73383424
2021-02-12 08:00:00,208.32298278808594,208.8579559326172,201.6477813720703,201.72344970703125,201.72344970703125,0
2021-02-12 09:00:00,201.70875549316406,201.70875549316406,199.00137329101562,199.00137329101562,199.00137329101562,91819776
2021-02-12 10:00:00,199.00613403320312,201.35845947265625,198.98756408691406,200.2935791015625,200.2935791015625,600881792
2021-02-12 11:00:00,200.26852416992188,201.35665893554688,199.45159912109375,200.17373657226562,200.17373657226562,90431744
2021-02-12 12:00:00,200.18409729003906,200.5186309814453,197.9325408935547,198.87203979492188,198.87203979492188,62362880
2021-02-12 13:00:00,198.92193603515625,199.82786560058594,197.40792846679688,199.10678100585938,199.10678100585938,86097152
2021-02-12 14:00:00,199.11614990234375,199.40371704101562,193.87619018554688,195.4693145751953,195.4693145751953,0
2021-02-12 15:00:00,195.51039123535156,199.33438110351562,195.51039123535156,199.33438110351562,199.33438110351562,106244096
2021-02-12 16:00:00,199.30995178222656,201.05148315429688,198.8322296142578,201.05148315429688,201.05148315429688,0
2021-02-12 17:00:00,201.08682250976562,201.8692169189453,200.69273376464844,201.8692169189453,201.8692169189453,46038784
2021-02-12 18:00:00,201.8566131591797,203.257080078125,200.95559692382812,202.99850463867188,202.99850463867188,0
2021-02-12 19:00:00,202.9600830078125,205.36264038085938,202.9600830078125,203.76495361328125,203.76495361328125,133557888
2021-02-12 20:00:00,203.74620056152344,207.48114013671875,203.39645385742188,203.8499298095703,203.8499298095703,34940672
2021-02-12 21:00:00,203.8131561279297,205.92767333984375,203.8131561279297,204.58184814453125,204.58184814453125,43378944
2021-02-12 22:00:00,204.60902404785156,204.60902404785156,201.19485473632812,201.20965576171875,201.20965576171875,39485952
2021-02-12 23:00:00,201.2625732421875,202.40635681152344,200.26963806152344,201.44215393066406,201.44215393066406,57299200
2021-02-13 00:00:00,201.3785400390625,204.14674377441406,200.86065673828125,203.97068786621094,203.97068786621094,0
2021-02-13 01:00:00,203.9285430908203,204.2412872314453,200.95449829101562,202.22840881347656,202.22840881347656,18778112
2021-02-13 02:00:00,202.2326202392578,202.9446563720703,202.11032104492188,202.13450622558594,202.13450622558594,34853888
2021-02-13 03:00:00,202.1445770263672,202.33470153808594,200.7646942138672,201.96200561523438,201.96200561523438,19054336
2021-02-13 04:00:00,201.9757537841797,207.32098388671875,201.03500366210938,207.18133544921875,207.18133544921875,65804544
2021-02-13 05:00:00,207.22268676757812,207.53468322753906,202.62234497070312,206.0605926513672,206.0605926513672,601344
2021-02-13 06:00:00,206.06625366210938,206.38548278808594,201.2159881591797,204.14404296875,204.14404296875,28099968
2021-02-13 07:00:00,204.16741943359375,206.31910705566406,201.43795776367188,201.43795776367188,201.43795776367188,87836032
